,date,text,hashtags
3741,Sun Mar 18 16:51:01 +0000 2018,"@osifrance @corinne_fehr Au delà des chiffres, il déclare sans aucune gêne que la SNCF ne s'est pas améliorée. C'est une insulte pour tous les hommes et femmes qui sont engagés dans la transformation du groupe, afin de proposer des offres diversifiées notamment via le numérique.",
3742,Sun Mar 18 16:50:59 +0000 2018,"Vladivostok : le nouveau Far West de la Russie
Ce soir dans Enquête Exclusive sur M6. https://t.co/JRLcE4vGAb",
3744,Sun Mar 18 16:50:58 +0000 2018,Je ne comprends pas que certaines personnes pensent que l'élection en Russie aurait pu se faire en toute légalité...,
3746,Sun Mar 18 08:06:58 +0000 2018,"Je serai l'invité de @LCP demain lundi de 19h30 à 20h30 pour parler de la situation en #Russie.
#RussianElection #RussianSpy https://t.co/5PzHVIStZW","['Russie', 'RussianElection']"
3750,Sun Mar 18 16:50:57 +0000 2018,L’homme le plus puissant du monde : ni Trump ni Poutine. Le blog de Bernard Gensane https://t.co/Z8iOHvcvxi #lilianeheldkhawammania,['lilianeheldkhawammania']
3752,Sun Mar 18 16:50:55 +0000 2018,"On me glisse à l'oreillette que #Poutine serait en difficulté... il ne gagnerait qu'avec seulement 102% des voix pour lui même...
",['Poutine']
3761,Sun Mar 18 16:40:43 +0000 2018,"SNCF: face à la grève, le gouvernement tiendra bon, affirme Le Maire - L'Express https://t.co/LGjdt5ZV8d",
3766,Sun Mar 18 16:51:45 +0000 2018,"Parce lorsque va à Québec, c'est une loi non écrite... 
~
#poutine #chezAshton… https://t.co/COkhqVZMUr","['poutine', 'chezAshton']"
3768,Sun Mar 18 16:51:43 +0000 2018,@QoSaaiJLS @SNCF Tu comptes aller ou,
3769,Sun Mar 18 16:51:42 +0000 2018,"La Russie, ce territoire rempli d'un vaste Poutine - Wikistrike https://t.co/7uW4Ng7xmg",
3771,Sun Mar 18 09:18:53 +0000 2018,"Avez vous oublié les élèves en situation de #handicap ? #AVS #AESH attendent des mesures concrètes du Gouvernement, promises à de multiples reprises par @EmmanuelMacron @jmblanquer  : pérennisation des contrats, formations, salaires décents ... où en est l'#inclusion scolaire? https://t.co/pMzYd7oePQ","['handicap', 'AVS', 'AESH']"
3772,Sat Mar 17 12:27:31 +0000 2018,"Visite ce matin du Lycée Ionesco à #Issy, à l’occasion de ses journées portes ouvertes. Pédagogie inversée, classe coopérative, innovations...bravo !!  https://t.co/dLdzh4wngT",['Issy']
3776,Sun Mar 18 16:51:40 +0000 2018,@godminouuu psk ma soeur elle taff sncf du coup pour la mif c -90%,
3777,Sat Mar 17 07:58:27 +0000 2018,@bernardsala Oui vous avez raison. Je pense que Poutine est bien plus aimé par les Russes qu'Angela Merkel l'est par les Allemands...,
3778,Sun Mar 18 16:51:39 +0000 2018,"POUTINE POUTINE POUTINE
Celui qui est pas content je le répète pour lui POUTINE POUTINE POUTINR",
3779,Sun Mar 18 16:51:39 +0000 2018,"Aux USA, des provocations lors du scrutin à la présidentielle russe: https://t.co/Af5FZXiODa via @sputnik_fr",
3780,Sun Mar 18 07:13:21 +0000 2018,"Je me régale de voir avec quel dédain les journalistes français parlent de Poutine. 
Probablement parce qu’il est un chef d’état efficace et donc apprécié du peuple russe. https://t.co/K9pDFOiKCi",
3782,Sun Mar 18 16:51:37 +0000 2018,"Donc ça tape encore 5k RT quand on se fout de la gueule de la SNCF sans connaitre les conditions de travail des cheminots ni la logistique derrière ?
Elle est belle la Nation Française https://t.co/ZjL6SKTkU8",
3785,Wed Feb 21 22:11:05 +0000 2018,"#Facebook a officiellement reconnu avoir répondu à 90% à des demandes du gouvernement d'occupation de supprimer les comptes et les postes Palestiniens en 2017!
 
#FBfightsPalestine

#BDSOurWeapon

#GroupPalestine
#قروب_فلسطيني
#قروب_جزائسطين https://t.co/4TXusfpZ7q",['Facebook']
3787,Sun Mar 18 16:51:34 +0000 2018,@lemondefr Il parait que les russes mangent les bébés,
3788,Fri Mar 16 14:43:37 +0000 2018,"Quand les syndicats de cheminots appellent à la négociation, on les dit incapables de se lancer dans l’action. Quand ces syndicats appellent à la grève, on les accuse de prendre les usagers en otages. Etre cheminot, c’est avoir toujours tort. #SNCF greve",
3789,Sun Mar 18 16:51:34 +0000 2018,"@KeridwennF Donc lorsque je cite deux articles, vous les critiquez. Ce n'est pas problématique en soi mais lorsque je vous demande des sources, vous vous dispensez de justifier la provenance des informations. En clair j'ai le sentiment que V. #Poutine est quelqu'un d'intègre pour vous...",
3792,Sun Mar 18 16:51:31 +0000 2018,"Présidentielle russe: en Crimée, un vote qui a valeur de second référendum https://t.co/EOO2eRRSqp",
3794,Sun Mar 18 14:43:44 +0000 2018,Donc il n'est pas sur que la grève annoncée soit très suivie car elle aura un coût certains pour ces salariés qui ne seront pas concernés par les nouvelles mesures... https://t.co/HnQFPDKSCd,
3795,Sat Mar 17 10:14:06 +0000 2018,"Il faut le dire et le répéter: les 150.000 #cheminots conserveront leur #statut spécial jusqu'à leur retraite. Seuls les nouveaux embauchés à la #SNCF auront le statut commun à tous les salariés de France, pas moins https://t.co/B9VcGOYfxV","['cheminots', 'statut']"
3801,Sun Mar 18 16:51:28 +0000 2018,"Comment gérer une élection, dans un pays aussi gigantesque que la Russie? On se pose la question! C'est démesuré!",
3802,Sun Mar 18 16:51:27 +0000 2018,"Exigeons de la neutralité chez nos journalistes, ça leur évitera  ede donner leur avis , tjrs stéréotypé ..made in Macron ! https://t.co/4MzXLRsXJH",
3804,Sun Mar 18 16:51:27 +0000 2018,"Opinion politique, religion, couleur, qui vous êtes : en aspirant en une fois données, même si c'est maintenant fermé, ils savent tout de vous. Facebook est une abomination. https://t.co/3K5iJTcubi Afrin #FCMFCN #ASSEEAG  Normandie Bruno Le Maire Jacques Chirac Gérard Depardieu",
3807,Sun Mar 18 16:51:27 +0000 2018,#Russie #Elections2018 Ca se passe comme ça au Tatarstan https://t.co/SnMjzhrdGw,"['Russie', 'Elections2018']"
3812,Sun Mar 18 16:51:22 +0000 2018,"Taxe, redevance, surtaxe,  contribution, Le matraquage fiscal (discret) du gouvernement https://t.co/dVktc0KpDG via @Patriote_P_TJRS",
3814,Sun Mar 18 16:51:21 +0000 2018,Le gouvernement admet finalement la géoingénierie chimique via les opérations Chemtrail https://t.co/L3AMrx5quD #HISTOIRE #ACTU,"['HISTOIRE', 'ACTU']"
3815,Sun Mar 18 16:51:21 +0000 2018,"Bismillah 

Que Macron aille reparer les Rails de la SNCF ! 

Le Ghana a juste dit NON au Dajjal ! 
Emmanuel... https://t.co/QDNNVgAWii",
3819,Sun Mar 18 16:51:18 +0000 2018,"La Russie, ce territoire rempli d'un vaste Poutine - Wikistrike https://t.co/kYVJSULQxC",
3823,Sun Mar 18 13:04:53 +0000 2018,"#LegislativePartielle #Mayotte Deux urnes  avaient été volées en début d'après-midi dans la commune de Mtsamboro dans le Nord de l'île par un groupe d'individus . Les gendarmes les retrouvées au bout de quelques heures, Les voleurs sont en garde à vue !","['LegislativePartielle', 'Mayotte']"
3824,Sun Mar 18 15:48:11 +0000 2018,#Philippe compte sur l'idividualisme des gens pour faire capoter les conflits sociaux qui eux relèvent de la conscience collective. Un gouvernement de cyniques vendus à la #finance.,['Philippe']
3831,Sun Mar 18 16:52:10 +0000 2018,":D :D  Et moi, qui pensais faire comme pour les cours en amphi du vendredi matin et demander aux copains, chuis pas dans la merde... https://t.co/kI307VlMhF",
3832,Sun Mar 18 16:15:59 +0000 2018,"Depuis une heure je regarde une émission sur les législatives à Mayotte. La moitié du temps en français, l'autre moitié en shimaoré. J'ai l'impression de revivre mes cours en amphi le vendredi matin à 08h, je comprend rien c'est génial #Mayotte",
3834,Sun Mar 18 16:52:09 +0000 2018,@Plandre_ @pzoluca_ C'est pas un facho surtout quand on sait qu'il y a des vrais fachos en Russie.,
3840,Sun Mar 18 16:52:06 +0000 2018,"#JaimeLaSNCF 
Ce qui n’empêche que
#jaiMalÀMonTravail https://t.co/dso6ClYsNs","['JaimeLaSNCF', 'jaiMalÀMonTravail']"
3842,Sun Mar 18 10:59:25 +0000 2018,Il y a beaucoup de charisme et de puissance qui émanent de #PoutineLeDernierGrand. #RussiaElections2018 https://t.co/xI32GCl4qH,"['PoutineLeDernierGrand', 'RussiaElections2018']"
3846,Sun Mar 18 16:52:05 +0000 2018,L’élite dirigeante française appelle à la guerre en Syrie au milieu des menaces américano-britanniques contre la Russie,
3847,Sun Mar 18 16:52:03 +0000 2018,Le pauvre #BrunoleRenouveau  n'a rien compris à la stratégie des cheminots. Ils prennent les devants par rapport à la tactique d'enfumage du gouvernement. Les #énarques ont le cerveau lent.,['BrunoleRenouveau']
3848,Sun Mar 18 16:52:03 +0000 2018,"Comme Erdogan, Poutine gagne les élections avant le scrutin. https://t.co/cj6fd7tZUW",
3850,Sun Mar 18 16:52:03 +0000 2018,@Thomas_Astruc Venez-vous à Moscou? Il y a beaucoup de fans de Lady Bug de Russie.,
3851,Fri Mar 16 12:30:39 +0000 2018,"Comment aligner les coûts de la #SNCF sur les standards européens ?  Comparé à ses concurrents, dont les opérateurs français Ratp Dev ou Transdev, elle affiche un écart de coûts de + 27%. https://t.co/S47HAG5F4Q @LIVESTRONG0210 @paris_region",['SNCF']
3852,Fri Mar 16 21:13:36 +0000 2018,"Après @Prefet44 , le Secrétaire  d'Etat @SebLecornu vient négocier avec les zadistes de #NDDL . Jusqu'où ira le Gouvernement ? Premier ministre? Voire Président ? La nouvelle série ""engrenages"" va débuter mais avec 2 équipes. L'une de jour  , l'autre de nuit ⛏  https://t.co/DybijGXQFz",['NDDL']
3853,Fri Mar 16 16:14:10 +0000 2018,#NDDL. Notre-Dame-des-Landes. Le secrétaire d’État vient discuter de la Zad via @ouestfrance https://t.co/qTzXZUy7y2,['NDDL']
3854,Sun Mar 18 13:30:02 +0000 2018,«Poutine surfe sur l'aspiration russe à une revanche contre l'Occident» https://t.co/mvhlHNfLl5 #Monde https://t.co/AQQ9kPjzBW,['Monde']
3857,Sun Mar 18 11:08:36 +0000 2018,"Le #FakePresident #Macron n'a pas intérêt à critiquer l'élection triomphale de #PoutineLeDernierGrand.
La folle #HillaryClinton a fait cette erreur en 2012. Elle a payé sa folie en 2016. #RussiaElections2018 #Poutine","['FakePresident', 'Macron', 'PoutineLeDernierGrand']"
3859,Sat Mar 17 08:05:22 +0000 2018,Pierre Laurent: les usagers de la SNCF doivent aussi se mobiliser https://t.co/fyo22mFqVN via @libe,
3864,Sun Mar 18 16:51:56 +0000 2018,On sait tous ce qu’il va se passer https://t.co/koMlLxO3U2,
3866,Sun Mar 18 16:51:56 +0000 2018,“C’est un vieux rêve d’énarque : tuer la SNCF” https://t.co/Wy4FEsf456 via @Francois_Ruffin,
3869,Sun Mar 18 16:51:53 +0000 2018,"@PorthosMD Poutine quoiqu'il fasse est critiqué surtout par les français 
Un petit peuple devenu minable mais toujours très prétentieux 
Un peuple mange merde maintenant qui veut toujours paraître",
3877,Sun Mar 18 10:25:07 +0000 2018,La @SNCF je crois que l’on vous parle la https://t.co/MjYLha1Igz,
3878,Fri Mar 16 16:47:53 +0000 2018,"Voilà ce qu'est un SERVICE PUBLIC. Pas question de rentabilité, juste un service pour servir tous les publics. https://t.co/TJAU52MW0U",
3879,Sun Mar 18 13:40:42 +0000 2018,"Réélection POUTINE,  ils ne veulent pas de ce qu'il se passe en France
Un vrai président  !! https://t.co/KgotLctssg",
3881,Sat Mar 17 16:32:19 +0000 2018,Mayotte : 192 clandestins expulsés en deux jours https://t.co/HwHB5D7d9Y via @f_desouche,
3885,Tue Mar 13 17:07:17 +0000 2018,"""Il y a des machettes dans des sacs de CM2"", un professeur raconte la violence à #Mayotte https://t.co/Mhx21YhE6M",['Mayotte']
3888,Sun Mar 18 07:40:04 +0000 2018,"#France #Auvergne #HauteLoire #Lozère #Gard #Occitanie
La ligne #Sncf du train Cévenol, une grande ligne Ter interrégionale de montagne, qui permet de relier les territoires, entre Clermont-Ferrand et Nîmes, par tous temps, avec confort et sécurité pour les différents usagers. https://t.co/3eUJzL8PYq","['France', 'Auvergne', 'HauteLoire', 'Lozère', 'Gard', 'Occitanie', 'Sncf']"
3891,Sun Mar 18 12:50:39 +0000 2018,"Mais là il ne s'agit pas uniquement de la #SNCF mais de tout ce qui va suivre. Si nous laissons faire ce gvt, ils sauront qu'ils pourront continuer de brader nos fleurons, de détruire nos services publics... https://t.co/naWbecqYPa",['SNCF']
3892,Sun Mar 18 12:46:26 +0000 2018,"À ceux qui se disent que manifester ça ne sert à rien, que perdre un jour de salaire pour l’ensemble des travailleurs ça vaut pas le coup, que leur situation actuelle leur suffit, qu’ils ne prennent jamais le train. 
@EPhilippePM compte sur vous et vous remercie d’avance https://t.co/4LLj4d0WN5",
3896,Sat Mar 17 16:45:28 +0000 2018,"967.000 euros de frais funéraires au #Sénat en 2016 .Cette allocation pour frais funéraires destinée aux #députés, aux anciens #élus et leur #famille . Nous sommes les vaches a lait du #gouvernement https://t.co/jxjpzzdYhp","['Sénat', 'députés']"
3897,Sun Mar 18 14:28:40 +0000 2018,SNCF —&gt;&gt; https://t.co/8LpLquU4sI,
3900,Sun Mar 18 16:52:33 +0000 2018,Voilà voilà. https://t.co/nnzGvPjlfV,
3904,Sun Mar 18 16:52:32 +0000 2018,@PrevelThierry @JeMeMarreBien @Pouetenbois @benoithamon Je pense qu'on n'aura pas le choix si on veut s'opposer au gouvernement efficacement...,
3905,Sun Mar 18 16:52:31 +0000 2018,"#franceinfo sera toute la soirée dès 22h00, en direct sur les élections en Russie. Résultats, intervenants et réactions.",['franceinfo']
3906,Sun Mar 18 16:52:31 +0000 2018,"Mdr Poutine c'est le meilleur 

Des irrégularités signalées lors de la présidentielle en Russie https://t.co/sP78LIOseW — via @lemondefr",
3907,Sat Mar 17 21:32:35 +0000 2018,"- Le père torturé puis tué.
- la mère, violée puis torturée à mort.
- le fils noyé dans l'eau bouillante.
- la fille n'était heureusement pas à la maison.

Cela se passe en Afrique du Sud et est encouragé par le gouvernement. Ceci est notre futur, proche.
https://t.co/7P35oEVwzA https://t.co/5nmARb0E9U",
3908,Sun Mar 18 16:52:29 +0000 2018,"Le gouvernement Britannique ferait bien de se renseigner sur l'effet Streisand

Interdire l'entrée d'une journaliste canadienne venue pour un interview de Tommy Robinson,en l'absence de toute action illégale.Résultat sur le meeting suivant à Hyde Park⤵️

https://t.co/qWb51F7xyu",
3909,Sun Mar 18 15:17:05 +0000 2018,Incredible scenes in Hyde Park as @TRobinsonNewEra delivers @Martin_Sellner’s speech at Speaker’s Corner https://t.co/Qtlcfffje2,
3915,Sun Mar 18 15:07:47 +0000 2018,"Les #cheminots français plus productifs que les allemands Tandis que la #SNCF emploie 149 000 salariés, la #DeutscheBahn emploie 196 000 personnes. Pour la vitesse, match nul: nous avons dépassé les 300km/h à bord des deux trains https://t.co/YoIONzvMai","['cheminots', 'SNCF']"
3916,Sun Mar 18 16:52:24 +0000 2018,"Les Russes se rendent plus massivement aux urnes en 2018 qu'en 2012. Comment expliquer cette tendance?
#PresidentielleRusse 
https://t.co/9jUXfKRFEl https://t.co/BFMQGNbCxz",
3917,Sun Mar 18 16:52:24 +0000 2018,"@Limportant_fr @panethelion A QUI PROFITE ? LES  CRIMES  ?   ((PAS a LA RUSSIE ))
magouilles USA +ROSBEEFS HALAL . LONDRES .",
3918,Tue Mar 13 19:20:57 +0000 2018,Des cabanes en tôle à perte de vue. Pas d’électricité. Pas d’eau courante. Une mortalité infantile 4 fois plus élevée que la moyenne. Des agressions quotidiennes. Des enfants livrés à eux-mêmes. Ça se passe à Mayotte. Ça se passe en France. https://t.co/lYfO6cEAqd,
3919,Tue Mar 13 18:26:23 +0000 2018,"""Notre vie est misérable""

@hugoclement et Clément Brelet sont allés à Mayotte dans le plus grand bidonville de France. https://t.co/ivEn21HfZU",
3920,Sun Mar 18 16:52:23 +0000 2018,"@valerieboyer13 @AvnerSolal @GWGoldnadel Et si on parlait de la traite des blanches en Israël ça vous dit ? Des femmes importées de Russie et de Pologne sont des esclaves sexuelles cachées dans des sous-sol et découvertes par la police israélienne, un peu de courage hein!",
3924,Sun Mar 18 12:56:19 +0000 2018,"#QuestionsPolitiques Grève à la SNCF : le gouvernement tiendra bon, assure @BrunoLeMaire https://t.co/H74IygJv4w",['QuestionsPolitiques']
3927,Sun Mar 18 16:52:20 +0000 2018,Russie: Bourrages d'urnes et photocopies de bulletins https://t.co/eQr9WF0Mfx,
3928,Sun Mar 18 16:52:19 +0000 2018,@pvriis786 @SNCF Au @RoazhonPark bonhomme,
3930,Sat Mar 17 09:37:55 +0000 2018,"Le 17 mars 1808, Napoléon crée le baccalauréat, premier grade de l’enseignement supérieur 
   https://t.co/XMsVWP9t4y #ArchivesGouv [] https://t.co/Jfjkdlxdg9",
3935,Sun Mar 18 16:52:17 +0000 2018,Phénomène impensable en France ...ben voyons. Macron a été élu avec 66% de 40% des français...la France est une démocrature https://t.co/uGOqOBKfXc,
3937,Sun Mar 18 16:52:16 +0000 2018,"Depuis 1947, quelle réforme a apporté autre chose que du malheur ?
https://t.co/AxzLnf9mgo",
3938,Sun Mar 18 16:12:47 +0000 2018,@MarcelinoF54 On peut être ok - je le suis - pour la réforme de la SNCF. Mais la faire par ordonnance quand on a 300 deputés godillots a l'AN est un signe d'arrogance et d'autoritarisme inutile !,
3946,Sun Mar 18 12:11:09 +0000 2018,"L’unité est le choix ou le non-choix de chacun face à la casse de la SNCF. On ne peut pas déplorer un jour l’absence d’unité syndicale et ne pas appeler à l’unité politique quand l’unité syndicale est là.. « Ce qui est en jeu dépasse nos petites personnes » BH. JDD
#GENERATIONS",
